0.05440000d0 0.00000000d0
0.05520000d0 0.00000000d0
0.05600000d0 0.00000000d0
0.05680000d0 0.00000000d0
0.05760000d0 0.00000000d0
0.05840000d0 0.00000000d0
0.05920000d0 0.00000000d0
0.06000000d0 0.00000000d0
0.06080000d0 0.00000000d0
0.06160000d0 0.00000000d0
0.06240000d0 0.00000000d0
0.06320000d0 0.00000000d0
0.06400000d0 0.00000000d0
0.06480000d0 0.00000000d0
0.06560000d0 0.00000000d0
0.06640000d0 0.00000000d0
0.06720000d0 0.00000000d0
0.06800000d0 0.00000000d0
0.06880000d0 0.00000000d0
0.06960000d0 0.00000000d0
0.07040000d0 0.00000000d0
0.07120000d0 0.00000000d0
0.07200000d0 0.00000000d0
0.07280000d0 0.00000000d0
0.07360000d0 0.00000000d0
0.07440000d0 0.00000000d0
0.07520000d0 0.00000000d0
0.07600000d0 0.00000000d0
0.07680000d0 0.00000000d0
0.07760000d0 0.00000000d0
0.07840000d0 0.00000000d0
0.07920000d0 0.00000000d0
0.08000000d0 0.00000000d0
0.08080000d0 0.00000000d0
0.08160000d0 0.00000000d0
0.08240000d0 0.00000000d0
0.08320000d0 0.00000000d0
0.08400000d0 0.00000000d0
0.08480000d0 0.00000000d0
0.08560000d0 0.00000000d0
0.08640000d0 0.00000000d0
0.08720000d0 0.00000000d0
0.08800000d0 0.00000000d0
0.08880000d0 0.00000000d0
0.08960000d0 0.00000000d0
0.09040000d0 0.00000000d0
0.09120000d0 0.00000000d0
0.09200000d0 0.00000000d0
0.09280000d0 0.00000000d0
0.09360000d0 0.00000000d0
0.09440000d0 0.00000000d0
0.09520000d0 0.00000000d0
0.09600000d0 0.00000000d0
0.09680000d0 0.00000000d0
0.09760000d0 0.00000000d0
0.09840000d0 0.00000000d0
0.09920000d0 0.00000000d0
0.10000000d0 0.00000000d0
0.10080000d0 0.00000000d0
0.10160000d0 0.00000000d0
0.10240000d0 0.00000000d0
0.10320000d0 0.00000000d0
0.10400000d0 0.00000000d0
0.10480000d0 0.00000000d0
0.10560000d0 0.00000000d0
0.10640000d0 0.00000000d0
0.10720000d0 0.00000000d0
0.10800000d0 0.00000000d0
0.10880000d0 0.00000000d0
0.10960000d0 0.00000000d0
0.11040000d0 0.00000000d0
0.11120000d0 0.00000000d0
0.11200000d0 0.00000000d0
0.11280000d0 0.00000000d0
0.11360000d0 0.00000000d0
0.11440000d0 0.00000000d0
0.11520000d0 0.00000000d0
0.11600000d0 0.00000000d0
0.11680000d0 0.00000000d0
0.11760000d0 0.00000000d0
0.11840000d0 0.00000000d0
0.11920000d0 0.00000000d0
0.12000000d0 0.00000000d0
0.12080000d0 0.00000000d0
0.12160000d0 0.00000000d0
0.12240000d0 0.00000000d0
0.12320000d0 0.00000000d0
0.12400000d0 0.00000000d0
0.12480000d0 0.00000000d0
0.12560000d0 0.00000000d0
0.12640000d0 0.00000000d0
0.12720000d0 0.00000000d0
0.12800000d0 0.00000000d0
0.12880000d0 0.00000000d0
0.12960000d0 0.00000000d0
0.13040000d0 0.00000000d0
0.13120000d0 0.00000000d0
0.13200000d0 0.00000000d0
0.13280000d0 0.00000000d0
0.13360000d0 0.00000000d0
0.13440000d0 0.00000000d0
0.13520000d0 0.00000000d0
0.13600000d0 0.00000000d0
0.13680000d0 0.00000000d0
0.13760000d0 0.00000000d0
0.13840000d0 0.00000000d0
0.13920000d0 0.00000000d0
0.14000000d0 0.00000000d0
0.14080000d0 0.00000000d0
0.14160000d0 0.00000000d0
0.14240000d0 0.00000000d0
0.14320000d0 0.00000000d0
0.14400000d0 0.00000000d0
0.14480000d0 0.00000000d0
0.14560000d0 0.00000000d0
0.14640000d0 0.00000000d0
0.14720000d0 0.00000000d0
0.14800000d0 0.00000000d0
0.14880000d0 0.00000000d0
0.14960000d0 0.00000000d0
0.15040000d0 0.00000000d0
0.15120000d0 0.00000000d0
0.15200000d0 0.00000000d0
0.15280000d0 0.00000000d0
0.15360000d0 0.00000000d0
0.15440000d0 0.00000000d0
0.15520000d0 0.00000000d0
0.15600000d0 0.00000000d0
0.15680000d0 0.00000000d0
0.15760000d0 0.00000000d0
0.15840000d0 0.00000000d0
0.15920000d0 0.00000000d0
0.16000000d0 0.00000000d0
0.16080000d0 0.00000000d0
0.16160000d0 0.00000000d0
0.16240000d0 0.00000000d0
0.16320000d0 0.00000000d0
0.16400000d0 0.00000000d0
0.16480000d0 0.00000000d0
0.16560000d0 0.00000000d0
0.16640000d0 0.00000000d0
0.16720000d0 0.00000000d0
0.16800000d0 0.00000000d0
0.16880000d0 0.00000000d0
0.16960000d0 0.00000000d0
0.17040000d0 0.00000000d0
0.17120000d0 0.00000000d0
0.17200000d0 0.00000000d0
0.17280000d0 0.00000000d0
0.17360000d0 0.00000000d0
0.17440000d0 0.00000000d0
0.17520000d0 0.00000000d0
0.17600000d0 0.00000000d0
0.17680000d0 0.00000000d0
0.17760000d0 0.00000000d0
0.17840000d0 0.00000000d0
0.17920000d0 0.00000000d0
0.18000000d0 0.00000000d0
0.18080000d0 0.00000000d0
0.18160000d0 0.00000000d0
0.18240000d0 0.00000000d0
0.18320000d0 0.00000000d0
0.18400000d0 0.00000000d0
0.18480000d0 0.00000000d0
0.18560000d0 0.00000000d0
0.18640000d0 0.00000000d0
0.18720000d0 0.00000000d0
0.18800000d0 0.00000000d0
0.18880000d0 0.00000000d0
0.18960000d0 0.00000000d0
0.19040000d0 0.00000000d0
0.19120000d0 0.00000000d0
0.19200000d0 0.00000000d0
0.19280000d0 0.00000000d0
0.19360000d0 0.00000000d0
0.19440000d0 0.00000000d0
0.19520000d0 0.00000000d0
0.19600000d0 0.00000000d0
0.19680000d0 0.00000000d0
0.19760000d0 0.00000000d0
0.19840000d0 0.00000000d0
0.19920000d0 0.00000000d0
0.20000000d0 0.00000000d0
0.20080000d0 0.00000000d0
0.20160000d0 0.00000000d0
0.20240000d0 0.00000000d0
0.20320000d0 0.00000000d0
0.20400000d0 0.00000000d0
0.20480000d0 0.00000000d0
0.20560000d0 0.00000000d0
0.20640000d0 0.00000000d0
0.20720000d0 0.00000000d0
0.20800000d0 0.00000000d0
0.20880000d0 0.00000000d0
0.20960000d0 0.00000000d0
0.21040000d0 0.00000000d0
0.21120000d0 0.00000000d0
0.21200000d0 0.00000000d0
0.21280000d0 0.00000000d0
0.21360000d0 0.00000000d0
0.21440000d0 0.00000000d0
0.21520000d0 0.00000000d0
0.21600000d0 0.00000000d0
0.21680000d0 0.00000000d0
0.21760000d0 0.00000000d0
0.21840000d0 0.00000000d0
0.21920000d0 0.00000000d0
0.22000000d0 0.00000000d0
0.22080000d0 0.00000000d0
0.22160000d0 0.00000000d0
0.22240000d0 0.00000000d0
0.22320000d0 0.00000000d0
0.22400000d0 0.00000000d0
0.22480000d0 0.00000000d0
0.22560000d0 0.00000000d0
0.22640000d0 0.00000000d0
0.22720000d0 0.00000000d0
0.22800000d0 0.00000000d0
0.22880000d0 0.00000000d0
0.22960000d0 0.00000000d0
0.23040000d0 0.00000000d0
0.23120000d0 0.00000000d0
0.23200000d0 0.00000000d0
0.23280000d0 0.00000000d0
0.23360000d0 0.00000000d0
0.23440000d0 0.00000000d0
0.23520000d0 0.00000000d0
0.23600000d0 0.00000000d0
0.23680000d0 0.00000000d0
0.23760000d0 0.00000000d0
0.23840000d0 0.00000000d0
0.23920000d0 0.00000000d0
0.24000000d0 0.00000000d0
0.24080000d0 0.00000000d0
0.24160000d0 0.00000000d0
0.24240000d0 0.00000000d0
0.24320000d0 0.00000000d0
0.24400000d0 0.00000000d0
0.24480000d0 0.00000000d0
0.24560000d0 0.00000000d0
0.24640000d0 0.00000000d0
0.24720000d0 0.00000000d0
0.24800000d0 0.00000000d0
0.24880000d0 0.00000000d0
0.24960000d0 0.00000000d0
0.25040000d0 0.00000000d0
0.25120000d0 0.00000000d0
0.25200000d0 0.00000000d0
0.25280000d0 0.00000000d0
0.25360000d0 0.00000000d0
0.25440000d0 0.00000000d0
0.25520000d0 0.00000000d0
0.25600000d0 0.00000000d0
0.25680000d0 0.00000000d0
0.25760000d0 0.00000000d0
0.25840000d0 0.00000000d0
0.25920000d0 0.00000000d0
0.26000000d0 0.00000000d0
0.26080000d0 0.00000000d0
0.26160000d0 0.00000000d0
0.26240000d0 0.00000000d0
0.26320000d0 0.00000000d0
0.26400000d0 0.00000000d0
0.26480000d0 0.00000000d0
0.26560000d0 0.00000000d0
0.26640000d0 0.00000000d0
0.26720000d0 0.00000000d0
0.26800000d0 0.00000000d0
0.26880000d0 0.00000000d0
0.26960000d0 0.00000000d0
0.27040000d0 0.00000000d0
0.27120000d0 0.00000000d0
0.27200000d0 0.00000000d0
0.27280000d0 0.00000000d0
0.27360000d0 0.00000000d0
0.27440000d0 0.00000000d0
0.27520000d0 0.00000000d0
0.27600000d0 0.00000000d0
0.27680000d0 0.00000000d0
0.27760000d0 0.00000000d0
0.27840000d0 0.00000000d0
0.27920000d0 0.00000000d0
0.28000000d0 0.00000000d0
0.28080000d0 0.00000000d0
0.28160000d0 0.00000000d0
0.28240000d0 0.00000000d0
0.28320000d0 0.00000000d0
0.28400000d0 0.00000000d0
0.28480000d0 0.00000000d0
0.28560000d0 0.00000000d0
0.28640000d0 0.00000000d0
0.28720000d0 0.00000000d0
0.28800000d0 0.00000000d0
0.28880000d0 0.00000000d0
0.28960000d0 0.00000000d0
0.29040000d0 0.00000000d0
0.29120000d0 0.00000000d0
0.29200000d0 0.00000000d0
0.29280000d0 0.00000000d0
0.29360000d0 0.00000000d0
0.29440000d0 0.00000000d0
0.29520000d0 0.00000000d0
0.29600000d0 0.00000000d0
0.29680000d0 0.00000000d0
0.29760000d0 0.00000000d0
0.29840000d0 0.00000000d0
0.29920000d0 0.00000000d0
0.30000000d0 0.00000000d0
0.30080000d0 0.00000000d0
0.30160000d0 0.00000000d0
0.30240000d0 0.00000000d0
0.30320000d0 0.00000000d0
0.30400000d0 0.00000000d0
0.30480000d0 0.00000000d0
0.30560000d0 0.00000000d0
0.30640000d0 0.00000000d0
0.30720000d0 0.00000000d0
0.30800000d0 0.00000000d0
0.30880000d0 0.00000000d0
0.30960000d0 0.00000000d0
0.31040000d0 0.00000000d0
0.31120000d0 0.00000000d0
0.31200000d0 0.00000000d0
0.31280000d0 0.00000000d0
0.31360000d0 0.00000000d0
0.31440000d0 0.00000000d0
0.31520000d0 0.00000000d0
0.31600000d0 0.00000000d0
0.31680000d0 0.00000000d0
0.31760000d0 0.00000000d0
0.31840000d0 0.00000000d0
0.31920000d0 0.00000000d0
0.32000000d0 0.00000000d0
0.32080000d0 0.00000000d0
0.32160000d0 0.00000000d0
0.32240000d0 0.00000000d0
0.32320000d0 0.00000000d0
0.32400000d0 0.00000000d0
0.32480000d0 0.00000000d0
0.32560000d0 0.00000000d0
0.32640000d0 0.00000000d0
0.32720000d0 0.00000000d0
0.32800000d0 0.00000000d0
0.32880000d0 0.00000000d0
0.32960000d0 0.00000000d0
0.33040000d0 0.00000000d0
0.33120000d0 0.00000000d0
0.33200000d0 0.00000000d0
0.33280000d0 0.00000000d0
0.33360000d0 0.00000000d0
0.33440000d0 0.00000000d0
0.33520000d0 0.00000000d0
0.33600000d0 0.00000000d0
0.33680000d0 0.00000000d0
0.33760000d0 0.00000000d0
0.33840000d0 0.00000000d0
0.33920000d0 0.00000000d0
0.34000000d0 0.00000000d0
0.34080000d0 0.00000000d0
0.34160000d0 0.00000000d0
0.34240000d0 0.00000000d0
0.34320000d0 0.00000000d0
0.34400000d0 0.00000000d0
0.34480000d0 0.00000000d0
0.34560000d0 0.00000000d0
0.34640000d0 0.00000000d0
0.34720000d0 0.00000000d0
0.34800000d0 0.00000000d0
0.34880000d0 0.00000000d0
0.34960000d0 0.00000000d0
0.35040000d0 0.00000000d0
0.35120000d0 0.00000000d0
0.35200000d0 0.00000000d0
0.35280000d0 0.00000000d0
0.35360000d0 0.00000000d0
0.35440000d0 0.00000000d0
0.35520000d0 0.00000000d0
0.35600000d0 0.00000000d0
0.35680000d0 0.00000000d0
0.35760000d0 0.00000000d0
0.35840000d0 0.00000000d0
0.35920000d0 0.00000000d0
0.36000000d0 0.00000000d0
0.36080000d0 0.00000000d0
0.36160000d0 0.00000000d0
0.36240000d0 0.00000000d0
0.36320000d0 0.00000000d0
0.36400000d0 0.00000000d0
0.36480000d0 0.00000000d0
0.36560000d0 0.00000000d0
0.36640000d0 0.00000000d0
0.36720000d0 0.00000000d0
0.36800000d0 0.00000000d0
0.36880000d0 0.00000000d0
0.36960000d0 0.00000000d0
0.37040000d0 0.00000000d0
0.37120000d0 0.00000000d0
0.37200000d0 0.00000000d0
0.37280000d0 0.00000000d0
0.37360000d0 0.00000000d0
0.37440000d0 0.00000000d0
0.37520000d0 0.00000000d0
0.37600000d0 0.00000000d0
0.37680000d0 0.00000000d0
0.37760000d0 0.00000000d0
0.37840000d0 0.00000000d0
0.37920000d0 0.00000000d0
0.38000000d0 0.00000000d0
0.38080000d0 0.00000000d0
0.38160000d0 0.00000000d0
0.38240000d0 0.00000000d0
0.38320000d0 0.00000000d0
0.38400000d0 0.00000000d0
0.38480000d0 0.00000000d0
0.38560000d0 0.00000000d0
0.38640000d0 0.00000000d0
0.38720000d0 0.00000000d0
0.38800000d0 0.00000000d0
0.38880000d0 0.00000000d0
0.38960000d0 0.00000000d0
0.39040000d0 0.00000000d0
0.39120000d0 0.00000000d0
0.39200000d0 0.00000000d0
0.39280000d0 0.00000000d0
0.39360000d0 0.00000000d0
0.39440000d0 0.00000000d0
0.39520000d0 0.00000000d0
0.39600000d0 0.00000000d0
0.39680000d0 0.00000000d0
0.39760000d0 0.00000000d0
0.39840000d0 0.00000000d0
0.39920000d0 0.00000000d0
0.40000000d0 0.00000000d0
0.40080000d0 0.00000000d0
0.40160000d0 0.00000000d0
0.40240000d0 0.00000000d0
0.40320000d0 0.00000000d0
0.40400000d0 0.00000000d0
0.40480000d0 0.00000000d0
0.40560000d0 0.00000000d0
0.40640000d0 0.00000000d0
0.40720000d0 0.00000000d0
0.40800000d0 0.00000000d0
0.40880000d0 0.00000000d0
0.40960000d0 0.00000000d0
0.41040000d0 0.00000000d0
0.41120000d0 0.00000000d0
0.41200000d0 0.00000000d0
0.41280000d0 0.00000000d0
0.41360000d0 0.00000000d0
0.41440000d0 0.00000000d0
0.41520000d0 0.00000000d0
0.41600000d0 0.00000000d0
0.41680000d0 0.00000000d0
0.41760000d0 0.00000000d0
0.41840000d0 0.00000000d0
0.41920000d0 0.00000000d0
0.42000000d0 0.00000000d0
0.42080000d0 0.00000000d0
0.42160000d0 0.00000000d0
0.42240000d0 0.00000000d0
0.42320000d0 0.00000000d0
0.42400000d0 0.00000000d0
0.42480000d0 0.00000000d0
0.42560000d0 0.00000000d0
0.42640000d0 0.00000000d0
0.42720000d0 0.00000000d0
0.42800000d0 0.00000000d0
0.42880000d0 0.00000000d0
0.42960000d0 0.00000000d0
0.43040000d0 0.00000000d0
0.43120000d0 0.00000000d0
0.43200000d0 0.00000000d0
0.43280000d0 0.00000000d0
0.43360000d0 0.00000000d0
0.43440000d0 0.00000000d0
0.43520000d0 0.00000000d0
0.43600000d0 0.00000000d0
0.43680000d0 0.00000000d0
0.43760000d0 0.00000000d0
0.43840000d0 0.00000000d0
0.43920000d0 0.00000000d0
0.44000000d0 0.00000000d0
0.44080000d0 0.00000000d0
0.44160000d0 0.00000000d0
0.44240000d0 0.00000000d0
0.44320000d0 0.00000000d0
0.44400000d0 0.00000000d0
0.44480000d0 0.00000000d0
0.44560000d0 0.00000000d0
0.44640000d0 0.00000000d0
0.44720000d0 0.00000000d0
0.44800000d0 0.00000000d0
0.44880000d0 0.00000000d0
0.44960000d0 0.00000000d0
0.45040000d0 0.00000000d0
0.45120000d0 0.00000000d0
0.45200000d0 0.00000000d0
0.45280000d0 0.00000000d0
0.45360000d0 0.00000000d0
0.45440000d0 0.00000000d0
0.45520000d0 0.00000000d0
0.45600000d0 0.00000000d0
0.45680000d0 0.00000000d0
0.45760000d0 0.00000000d0
0.45840000d0 0.00000000d0
0.45920000d0 0.00000000d0
0.46000000d0 0.00000000d0
0.46080000d0 0.00000000d0
0.46160000d0 0.00000000d0
0.46240000d0 0.00000000d0
0.46320000d0 0.00000000d0
0.46400000d0 0.00000000d0
0.46480000d0 0.00000000d0
0.46560000d0 0.00000000d0
0.46640000d0 0.00000000d0
0.46720000d0 0.00000000d0
0.46800000d0 0.00000000d0
0.46880000d0 0.00000000d0
0.46960000d0 0.00000000d0
0.47040000d0 0.00000000d0
0.47120000d0 0.00000000d0
0.47200000d0 0.00000000d0
0.47280000d0 0.00000000d0
0.47360000d0 0.00000000d0
0.47440000d0 0.00000000d0
0.47520000d0 0.00000000d0
0.47600000d0 0.00000000d0
0.47680000d0 0.00000000d0
0.47760000d0 0.00000000d0
0.47840000d0 0.00000000d0
0.47920000d0 0.00000000d0
0.48000000d0 0.00000000d0
0.48080000d0 0.00000000d0
0.48160000d0 0.00000000d0
0.48240000d0 0.00000000d0
0.48320000d0 0.00000000d0
0.48400000d0 0.00000000d0
0.48480000d0 0.00000000d0
0.48560000d0 0.00000000d0
0.48640000d0 0.00000000d0
0.48720000d0 0.00000000d0
0.48800000d0 0.00000000d0
0.48880000d0 0.00000000d0
0.48960000d0 0.00000000d0
0.49040000d0 0.00000000d0
0.49120000d0 0.00000000d0
0.49200000d0 0.00000000d0
0.49280000d0 0.00000000d0
0.49360000d0 0.00000000d0
0.49440000d0 0.00000000d0
0.49520000d0 0.00000000d0
0.49600000d0 0.00000000d0
0.49680000d0 0.00000000d0
0.49760000d0 0.00000000d0
0.49840000d0 0.00000000d0
0.49920000d0 0.00000000d0
0.50000000d0 0.00000000d0
0.50080000d0 0.00000000d0
0.50160000d0 0.00000000d0
0.50240000d0 0.00000000d0
0.50320000d0 0.00000000d0
0.50400000d0 0.00000000d0
0.50480000d0 0.00000000d0
0.50560000d0 0.00000000d0
0.50640000d0 0.00000000d0
0.50720000d0 0.00000000d0
0.50800000d0 0.00000000d0
0.50880000d0 0.00000000d0
0.50960000d0 0.00000000d0
0.51040000d0 0.00000000d0
0.51120000d0 0.00000000d0
0.51200000d0 0.00000000d0
0.51280000d0 0.00000000d0
0.51360000d0 0.00000000d0
0.51440000d0 0.00000000d0
0.51520000d0 0.00000000d0
0.51600000d0 0.00000000d0
0.51680000d0 0.00000000d0
0.51760000d0 0.00000000d0
0.51840000d0 0.00000000d0
0.51920000d0 0.00000000d0
0.52000000d0 0.00000000d0
0.52080000d0 0.00000000d0
0.52160000d0 0.00000000d0
0.52240000d0 0.00000000d0
0.52320000d0 0.00000000d0
0.52400000d0 0.00000000d0
0.52480000d0 0.00000000d0
0.52560000d0 0.00000000d0
0.52640000d0 0.00000000d0
0.52720000d0 0.00000000d0
0.52800000d0 0.00000000d0
0.52880000d0 0.00000000d0
0.52960000d0 0.00000000d0
0.53040000d0 0.00000000d0
0.53120000d0 0.00000000d0
0.53200000d0 0.00000000d0
0.53280000d0 0.00000000d0
0.53360000d0 0.00000000d0
0.53440000d0 0.00000000d0
0.53520000d0 0.00000000d0
0.53600000d0 0.00000000d0
0.53680000d0 0.00000000d0
0.53760000d0 0.00000000d0
0.53840000d0 0.00000000d0
0.53920000d0 0.00000000d0
0.54000000d0 0.00000000d0
0.54080000d0 0.00000000d0
0.54160000d0 0.00000000d0
0.54240000d0 0.00000000d0
0.54320000d0 0.00000000d0
0.54400000d0 0.00000000d0
0.54480000d0 0.00000000d0
0.54560000d0 0.00000000d0
0.54640000d0 0.00000000d0
0.54720000d0 0.00000000d0
0.54800000d0 0.00000000d0
0.54880000d0 0.00000000d0
0.54960000d0 0.00000000d0
0.55040000d0 0.00000000d0
0.55120000d0 0.00000000d0
0.55200000d0 0.00000000d0
0.55280000d0 0.00000000d0
0.55360000d0 0.00000000d0
0.55440000d0 0.00000000d0
0.55520000d0 0.00000000d0
0.55600000d0 0.00000000d0
0.55680000d0 0.00000000d0
0.55760000d0 0.00000000d0
0.55840000d0 0.00000000d0
0.55920000d0 0.00000000d0
0.56000000d0 0.00000000d0
0.56080000d0 0.00000000d0
0.56160000d0 0.00000000d0
0.56240000d0 0.00000000d0
0.56320000d0 0.00000000d0
0.56400000d0 0.00000000d0
0.56480000d0 0.00000000d0
0.56560000d0 0.00000000d0
0.56640000d0 0.00000000d0
0.56720000d0 0.00000000d0
0.56800000d0 0.00000000d0
0.56880000d0 0.00000000d0
0.56960000d0 0.00000000d0
0.57040000d0 0.00000000d0
0.57120000d0 0.00000000d0
0.57200000d0 0.00000000d0
0.57280000d0 0.00000000d0
0.57360000d0 0.00000000d0
0.57440000d0 0.00000000d0
0.57520000d0 0.00000000d0
0.57600000d0 0.00000000d0
0.57680000d0 0.00000000d0
0.57760000d0 0.00000000d0
0.57840000d0 0.00000000d0
0.57920000d0 0.00000000d0
0.58000000d0 0.00000000d0
0.58080000d0 0.00000000d0
0.58160000d0 0.00000000d0
0.58240000d0 0.00000000d0
0.58320000d0 0.00000000d0
0.58400000d0 0.00000000d0
0.58480000d0 0.00000000d0
0.58560000d0 0.00000000d0
0.58640000d0 0.00000000d0
0.58720000d0 0.00000000d0
0.58800000d0 0.00000000d0
0.58880000d0 0.00000000d0
0.58960000d0 0.00000000d0
0.59040000d0 0.00000000d0
0.59120000d0 0.00000000d0
0.59200000d0 0.00000000d0
0.59280000d0 0.00000000d0
0.59360000d0 0.00000000d0
0.59440000d0 0.00000000d0
0.59520000d0 0.00000000d0
0.59600000d0 0.00000000d0
0.59680000d0 0.00000000d0
0.59760000d0 0.00000000d0
0.59840000d0 0.00000000d0
0.59920000d0 0.00000000d0
0.60000000d0 0.00000000d0
0.60080000d0 0.00000000d0
0.60160000d0 0.00000000d0
0.60240000d0 0.00000000d0
0.60320000d0 0.00000000d0
0.60400000d0 0.00000000d0
0.60480000d0 0.00000000d0
0.60560000d0 0.00000000d0
0.60640000d0 0.00000000d0
0.60720000d0 0.00000000d0
0.60800000d0 0.00000000d0
0.60880000d0 0.00000000d0
0.60960000d0 0.00000000d0
0.61040000d0 0.00000000d0
0.61120000d0 0.00000000d0
0.61200000d0 0.00000000d0
0.61280000d0 0.00000000d0
0.61360000d0 0.00000000d0
0.61440000d0 0.00000000d0
0.61520000d0 0.00000000d0
0.61600000d0 0.00000000d0
0.61680000d0 0.00000000d0
0.61760000d0 0.00000000d0
0.61840000d0 0.00000000d0
0.61920000d0 0.00000000d0
0.62000000d0 0.00000000d0
0.62080000d0 0.00000000d0
0.62160000d0 0.00000000d0
0.62240000d0 0.00000000d0
0.62320000d0 0.00000000d0
0.62400000d0 0.00000000d0
0.62480000d0 0.00000000d0
0.62560000d0 0.00000000d0
0.62640000d0 0.00000000d0
0.62720000d0 0.00000000d0
0.62800000d0 0.00000000d0
0.62880000d0 0.00000000d0
0.62960000d0 0.00000000d0
0.63040000d0 0.00000000d0
0.63120000d0 0.00000000d0
0.63200000d0 0.00000000d0
0.63280000d0 0.00000000d0
0.63360000d0 0.00000000d0
0.63440000d0 0.00000000d0
0.63520000d0 0.00000000d0
0.63600000d0 0.00000000d0
0.63680000d0 0.00000000d0
0.63760000d0 0.00000000d0
0.63840000d0 0.00000000d0
0.63920000d0 0.00000000d0
0.64000000d0 0.00000000d0
0.64080000d0 0.00000000d0
0.64160000d0 0.00000000d0
0.64240000d0 0.00000000d0
0.64320000d0 0.00000000d0
0.64400000d0 0.00000000d0
0.64480000d0 0.00000000d0
0.64560000d0 0.00000000d0
0.64640000d0 0.00000000d0
0.64720000d0 0.00000000d0
0.64800000d0 0.00000000d0
0.64880000d0 0.00000000d0
0.64960000d0 0.00000000d0
0.65040000d0 0.00000000d0
0.65120000d0 0.00000000d0
0.65200000d0 0.00000000d0
0.65280000d0 0.00000000d0
0.65360000d0 0.00000000d0
0.65440000d0 0.00000000d0
0.65520000d0 0.00000000d0
0.65600000d0 0.00000000d0
0.65680000d0 0.00000000d0
0.65760000d0 0.00000000d0
0.65840000d0 0.00000000d0
0.65920000d0 0.00000000d0
0.66000000d0 0.00000000d0
0.66080000d0 0.00000000d0
0.66160000d0 0.00000000d0
0.66240000d0 0.00000000d0
0.66320000d0 0.00000000d0
0.66400000d0 0.00000000d0
0.66480000d0 0.00000000d0
0.66560000d0 0.00000000d0
0.66640000d0 0.00000000d0
0.66720000d0 0.00000000d0
0.66800000d0 0.00000000d0
0.66880000d0 0.00000000d0
0.66960000d0 0.00000000d0
0.67040000d0 0.00000000d0
0.67120000d0 0.00000000d0
0.67200000d0 0.00000000d0
0.67280000d0 0.00000000d0
0.67360000d0 0.00000000d0
0.67440000d0 0.00000000d0
0.67520000d0 0.00000000d0
0.67600000d0 0.00000000d0
0.67680000d0 0.00000000d0
0.67760000d0 0.00000000d0
0.67840000d0 0.00000000d0
0.67920000d0 0.00000000d0
0.68000000d0 0.00000000d0
0.68080000d0 0.00000000d0
0.68160000d0 0.00000000d0
0.68240000d0 0.00000000d0
0.68320000d0 0.00000000d0
0.68400000d0 0.00000000d0
0.68480000d0 0.00000000d0
0.68560000d0 0.00000000d0
0.68640000d0 0.00000000d0
0.68720000d0 0.00000000d0
0.68800000d0 0.00000000d0
0.68880000d0 0.00000000d0
0.68960000d0 0.00000000d0
0.69040000d0 0.00000000d0
0.69120000d0 0.00000000d0
0.69200000d0 0.00000000d0
0.69280000d0 0.00000000d0
0.69360000d0 0.00000000d0
0.69440000d0 0.00000000d0
0.69520000d0 0.00000000d0
0.69600000d0 0.00000000d0
0.69680000d0 0.00000000d0
0.69760000d0 0.00000000d0
0.69840000d0 0.00000000d0
0.69920000d0 0.00000000d0
